disgust;he evitado que atropellasen a mi madre y en agradecimiento se ha cabreado conmigo por echarle la responsabilidad a ella pulgar pulgar pulgar pulgar pulgar pulgar
anger;aaa mi amigo me esta cambiando por su ruka enfadado enfadado enfadado
surprise;acabo de escuchar el petardazo en forma de trueno mas fuerte de mi vida aterrado aterrado aterrado aterrado vaya pepinazooooo
surprise;a veces pasan cosas tan random en la vida es increible como pueden cambiar tus pensamientos en un abrir y cerrar de ojos avergonzado
joy;mi hermano mayor me dijo te amo voy a llorar implorando implorando pegan fuerte estas fechas relajado
sadness;quieroo lass fotoss de mis somnoliento desanimado
surprise;quien me entiende ahora estoy feliz frustrado
sadness;tengo al gato a la perra y a ivan durmiendo desde hace dos horas no me puedo aburrir mas triste
joy;anoche corriendo en la calle con cami relajado esquivando cucarachas agotado
anticipation;bueno ya quede con mi partner de vacunacion para ir hoy por la 3era dosis a ver si esta tampoco me hace nada jeje cara
surprise;faltas un dia al trabajo y se acumulan pendientes como si hubiesen pasado semanas desconcertado
sadness;gente perdon x estar tan inactiva decepcionado partido pero cuentenme que les regalaron
trust;segunda amanecida sin cabecear ahora al rancho como papa noel cara
sadness;estoy tan aburrida que pense que era domingo y recien estamos a sabado triste
sadness;extrano hablar con ella frustrado
disgust;esta muy cool eso de no sentir rencor por nadie pero que mas oportunidades le vas a estar dando tu a alguien que en reiteradas ocasiones te ha tratado mal y como una opcion aaaa ya se la oportunidad pa que te vuelva a tratar mal una vez mas cara adorar
sadness;broma pesada a mi trabajo un para distraerme triste triste triste triste
anger;q bronca despertarme antes de que suene la alarma maldecir
joy;kheee lindos todos los dias de diciembreeee adorar bengala
joy;el voy a ir a ver a mi tio adorar
surprise;pepinazoooo aterrado aterrado aterrado aterrado
disgust;mama diciendome que quiere que la lleve a ver matrix ansioso
surprise;cual fue el momento de quiebre donde todo se vino abajo y yo acostumbrandome a eso desconcertado
surprise;y todos estos comediantes expertos en deportes que han salido en las redes pensativo
disgust;por que no es viernes desconcertado
anticipation;queridoo papa noel para navidad alguna morochaa fiel puede serr pensativo
anger;humedad calor bichos sapos moscas enfadado
surprise;con la anto somos tan ridiculamente iguales que el otro dia llego a mi casa con el mismo traje de bano que tenia yo aterrado
trust;trabajando en los ultimos pedidos antes de navidad navidad muchisimas gracias por vuestra confianza a la hora de encargarme vuestros regalitos envoltorio deseo os guste el resultado y deseo que paseis una felices fiestas brindar bengala abrazos gigantes negro ꕥ terapias y artesania link in bio
fear;mi jefa me dejo me dejo la tarea de cuidar las plantas del estudio ansioso que miedo
anger;mano que maldecir
trust;me he metido full laca en el cabello para estar peinado en la cena golpeado relajado
trust;el dia q decore mi cuarto con cosas de mis favs no kiero q mi familia se quede a dormir ahi en serio duerman en la sala no me importa si vienen de visita solo no vengan mejor pulgar nomas mi abuela y mis papas
surprise;luna aterrado jarras espacio espacio espacio
joy;por otro lado jugar al tft me da ganas de vivir estoy a lp de orito adorar
joy;perro 23pm kst pensamiento jajajaja volteando el pulpo no parecia nada especial pero el pulpo era tan lindo y divertido
surprise;y os sorprende pillar covid despues de la gamergy frustrado
disgust;sono la alarma y que rabia perra maldita anti patriota frustrado
joy;esas pataditas de mi pollo son las que me motivan a seguir trabajando adorar
sadness;mis manos huelen a pezcado llorando llorando
surprise;el hermano de joong avergonzado
sadness;dure horas armando un maldito lego de mi sobrino no merezco decepcionado
surprise;me ha tocado el gordo avergonzado avergonzado avergonzado
surprise;pues nada ya compre casi todos mis tickets para el ciclo dorsky hiler en barcelona un total de peliculas a lo largo de dias desconcertado
sadness;lo bueno de ser soltero es no tener que comprar regalo de navidad a nadie relajado lo malo de ser soltero es no tener a nadie para comprar regalo de navidad decepcionado
sadness;senores pero estamos a y mis amistades no dicen nada del chilindron angustiado
trust; dias para vivir una navidad de otro nivel desconcertado
joy;despues de casi dos anos voy a ir al cine de nuevo implorando relajado relajado relajado agradecido
joy;la felicidad que acabo de sentir al saber que tengo pizza para comer recalentada adorar
joy;like tambien he tenido momentos horribles como cada ano pero creo que en este puedo ver mas claramente lo positivo adorar
surprise;pues nada ya compre casi todos mis tickets para el ciclo dorsky hiler en barcelona un total de peliculas a lo largo de dias desconcertado
sadness;lo bueno de ser soltero es no tener que comprar regalo de navidad a nadie relajado lo malo de ser soltero es no tener a nadie para comprar regalo de navidad decepcionado
surprise;senores pero estamos a y mis amistades no dicen nada del chilindron angustiado
trust; dias para vivir una navidad de otro nivel desconcertado
joy;despues de casi dos anos voy a ir al cine de nuevo implorando relajado relajado relajado agradecido
disgust;en las tiendas no en mas tiendas frustrado corrector metido
joy;la felicidad que acabo de sentir al saber que tengo pizza para comer recalentada adorar
joy;like tambien he tenido momentos horribles como cada ano pero creo que en este puedo ver mas claramente lo positivo adorar
anticipation;me preocupa que opino lo mismo que miguel bose me preocupa todavia mas que la gente sigue creyendo lo contrario pensativo
sadness;para los que quieran colapsar trabajen en un call center aprobacion al borde de la depresion y el maximo estres
anticipation;esas mujeres que piensan que uno se les acerca solo para cogerlas quien les hizo tanto dano pensativo
fear;hoy voy al dentista ansioso ansioso ansioso ansioso ansioso
disgust;donde vas estas fiestas a new york ostras que bien no la misma mierda pero en otro horario frustrado
anger;como vuelva a ver una foto de un pito me lo como y punto enfadado
joy;buennnn dia sonriendo
sadness;otro dia largo hoy frustrado
anger;pues nada este sabado actuaba en moma salamanca y el covid de nuevo vuelve enfadado
surprise;ayuda no puedo salir del subsuelo de pokemon perla es taaan adictivo aterrado aterrado
surprise;dique temblo en ei sitio cara
trust;obvio si obvio si pulgar empoderado
disgust;tengo la pollera pero no tengo el top para el viernes frustrado
trust;green flag si se llama juan jose aprobacion bengala
trust;donde te agarren como perro en barrio ajeno ahi es luis donaldo colosio riojas va pulgar
sadness;vos te tenes que poner en el lugar de ellos pero en el tuyo quien se pone nadie amistoso
disgust;bueno al menos me siento mejor que anoche por ahora esto sigue siendo un gripon muy inconveniente en estas fechas frustrado
surprise;joder le he invocado aterrado
trust;creo que fui de los pocos en mi trabajo que no compre loteria no les ha tocado respiro tranquilo pero nunca mas ese sufrimiento el proximo ano compro ansioso
sadness;oigannn nunca se crean el ya voy llegando y menos de mi avergonzado
joy;hace anos aprox que no vemos tv cable recomiendo aprobacion
disgust;no me ha tocado la loteria se me han quemado los garbanzos y por ultimo me han cortado el agua en la calle frustrado
sadness;mi vida youngro estaba re asustada triste triste triste puto no hagas que llore
joy;el entrenamiento de hoy fue mitico implorando relajado
trust;perdon pero soy heterosexual para mis amigas estupefacto
joy;que rico manana soleada con grados de temperatura me recuerda el clima de la universidad y lo agradecido que tengo que estar por haberme mudado acuerdo
surprise;ayer termine de ver el arco de york shin de cazador x y que onda esos ultimos capitulos de tension chicoss hisoka avergonzado
surprise;alaaaaa avergonzado pero si es un todos con todos
surprise;hoy por fin voy a ver spiderman avergonzado
anger;trabajo en la cocina y solo tengo un ventilador de techo que tira mas calor el proximo que entre y diga que calor o no tenes calor lo apunalx minimo un tiro en la rodilla maldecir
disgust;detesto q me acorda cabreado
joy;lo graciosa y lo chulisima que es mi suegra es la mejor adorar
anticipation;bueno vamo a ve que dice el medico frustrado
joy;m desahogue con nunu y ahora m siento mejor aunq no le dije una cosa pero ne pulgar pulgar pulgar
surprise;shockeado con las expensas de algunos lugares 45mil miedoso
anger;ni nada bien pues ahora mismo mi hija tiene fiebre y ahora que pues a denunciar a estos medicos y enfermeras que nos proporcionaron un trato malisimo y despectivo bueno este es salud no responde y la gente que te atiende tampoco enfadado enfadado enfadado enfadado
joy;feliz dia para todos mis lindos y queridos seguidores q este sea un miercoles de muchas bendiciones alegrias y sobre todo de la presencia de nuestro senor jesucristo divertido divertido divertido
anger;estoy enfadado con el ultimo de ojo de halcon
joy;me siento feliz y ansiosa desconcertado
surprise;la segunda escena post credito de spiderman aaaaaaa avergonzado ascendente ascendente
disgust;no me lo creo me ha tocado me ha tocado me ha tocado la desgracia de ser del athletic club comparte en tu muro si a ti tambien rojo blanco rojo billete
anger;una quiere volver de la gira y q este su re amor en la cama y no lo unico q hay es la pila de ropa que me probe antes de salir y la perra con el culo en la almohada enfadado
anger;pero habia un juego en especial q me sacaba de mi zona de confort enfadado
trust;he dado positivo en ser un maquina pulgar
joy;esta buenisimo el ultimo capitulo de hawkeye no se olviden que hay una escena post creditos cara
disgust;a mi lo unico que me han tocado son los coj nes frustrado
sadness;volvi estaba de viaje ansioso
surprise;aterrado aterrado aterrado como van a jugar con nuestra mente asi la esposa de hawkeye es una vengadora es agente de la shield
anger;que pedo como que vega a rayados enfadado
joy;gracias uma x felicitarme la navidad me las pasare estudiando relajado arriba
disgust;luce un dia de mierda avergonzado
trust;amigos los cuento con dedos nada mas aprobacion puno puno y me basta
anger;si estoy vacunada pero no me deja poner mis datos en la f app para el certificado enfadado enfadado enfadado enfadado
disgust;estoy r malo conmigo mismo ni en mi puedo confiar ya frustrado
disgust;cansada de levantarme todos los dias a las cabreado agradecido
anger;me cago en juanma y en la educacion fisica maldecir maldecir enfadado enfadado
disgust;odio hacer fila en el banco frustrado
trust;a media manana reunion de comite envien buena energia que se define el budget del ano billete bailar bailar confeti
surprise;en el instituto esta dando positivo hasta perry cada vez que abro el correo me comunican otros dos o tres aterrado
disgust;aterrado aterrado no me lo creo suerte me ha tocado suerte aterrado aterrado bollo suerte me ha tocado la suerte de no ser un puto gabacho suerte bollo
disgust;flaca ya callate frustrado
trust;tome muchas malas decisiones este ano pero las anecdotas sonriendo ascendente
trust;bueno tenemos salud pensativo
anticipation;ahora tengo ganas de leerme heartstopper quien me deja los libros avergonzado
trust;que azada estoy empezando de el dia pulgar
anger;odio como todos los miercoles se ponen a cortarle el pasto a mi vecina a las am maldecir
trust;patriotas busco trabajo claramente tengo mejor curriculums que el presidente riendo soy kine pero bienvenido lo que sea relajado
disgust;nos han parado la peli enfadado
disgust;no puede ser que no pueda dormir un poco mas frustrado
disgust;ahora mismo deberiamos estar en nuestras casas viendo la loteria no en clase frustrado
anger;recien me entere que j1n y n4m tambien tienen c0v1d y triste triste triste triste odio al c0v1d
sadness;me acabo de meter una caida terrible y he caido con el movil xao pantalla pulgar agradecido
joy;indo viajar empoderado pulgar
disgust;hay gente cara dura desconfiado
disgust;no entiendo por que hay personas que escriben mal su propio nombre suspicaz
surprise;habia que salir en canoa hoy angustiado
sadness;el sorteo de la loteria de navidad me pone melancolico frustrado
fear;tercera dosis anti covid y en camino para la cuarta algo no anda bien pensativo
disgust;como le digo que no le aguanto frustrado sin decirle que no le aguanto facepalm
disgust;un dia me hace llorar y hoy estoy aqui en el sofa con el cabreado
joy;que lindas fotos de perritos y gatitos en respuesta a brownie adorar amo mucho
joy;feliz cumpleanos louis relajado triste triste
trust;a ver buenas vibras y muchos exitos vengan a mi aprobacion
sadness;mal ahi re extrano a mis amigas cuando eramos todas desempleadas estabamos mas juntas q hago renunciooooo implorando triste
fear;hermano voy a borrar esto o hanma me c0rta la cabeza miedoso
sadness;y yo que me iba a poner mi vestido de nuevo hoy desanimado
joy;manana es mi egreso manana es mi egreso avergonzado avergonzado avergonzado avergonzado
sadness;m oye vamos a encargar algo para comer el jueves le entras yo si va m nos toca como de o ahorita te digo bien yo miedoso
sadness;que yo deberia haber ido al instituto de a pq es el ultimo dia de clases y me acabo de levantar ahora a las vale miedoso
sadness;estoy a punto de colapsar desconcertado
surprise;creo que esta lloviendo hoy en sevilla lo que no ha llovido en todo el asombrado
disgust;tiene narices que una tarjeta de sonido sound blaster live que iba estupenda cuando en la torre retro tenia el pentium ii ha dado cantidad de problemas al actualizarle la placa base y la cpu a las del pentium frustrado
anticipation;me muero con la tormenta q va a caer aterrado
anger;estoy muy cabreado con los cabrones y cada dia mas ladrones y que el estado espanol les permita a los bancos robar como roban me estoy refiriendo a las comisiones desmesuradas que te cobran enfadado enfadado enfadado enfadado enfadado
disgust;lo que celebra chile es el final de el sistema productivo tipico de pronto lo empresas se unen y paran seria bueno si pulgar
joy;ventajas del covid no tener que aguantar a determinados individuos de tu familia o familia politica en las comidas cenas de estas fiestas confeti confeti confeti confeti confeti confeti que veladas mas tranquilas vamos a tener sonriendo
joy;yo fernandocosta sube videos con su yaya yo relajado relajado relajado
trust;arranque el dia con todas las de perder y aca estoy firme con mi buen humor y buenas vibras
disgust;primer dia en madrid y no he desayunado porras asi no enfadado
anticipation;como sabran las hojaldras en la freidora pensativo
sadness;me ha tocado aterrado aterrado aterrado me ha tocado aterrado aterrado aterrado me ha tocado aterrado aterrado aterrado me ha tocado aterrado aterrado aterrado me ha tocado aterrado aterrado aterrado me ha tocado aterrado aterrado aterrado me ha tocado aterrado aterrado aterrado me ha tocado suspender 
disgust;hace frio y yo de aweona traje poleron sin gorro pena pena
surprise;llegue media hora antes al trabajo aterrado
fear;verga es hoy miedoso miedoso miedoso miedoso
disgust;cuando voy a dejar de pensar tan meticulosamente todoooo desconcertado
joy;lian li noctua acuerdo tratar bien a sus clientes
joy;buenos dias gracias dios por otro dia junto a lo mas que amo mi hijo gracias por bendecirnos siempre no puedo esperar para ver que nos traera este espero que sean muchas mas bendiciones ya estoy lista adorar bengala
sadness;muy triste porq he roto la tradicion de un tatuaje al ano instaurada desde q me hice mi primer tatuuu angustiado
surprise;dios mio como voy a ser hija de una clasista ok
surprise;nunca antes habia tenido tanta gente conocida con covid como con esta nueva variante es impresionante aterrado aterrado
trust;de donde yo me voy no vuelvo si hay algo que me enseno mi pasado es que no se tropieza dos veces con la misma piedra pulgar agitar
sadness;levantarme de mal humor es lo peor que me puede pasar frustrado
surprise;las filas de los servicarros para las pruebas de covid estan ocasionando un tapon descomunal el de la carretera en carolina esta que da hasta miedo aterrado aterrado
surprise;a que vrga me desperte a las de la manana frustrado
disgust;ellos jamas aguantaron a una mujer liderando y ahora si quieren que manga de pelotudos desconfiado nadie les compra sus volteretas
anticipation;pregunta seria gente empanadas don ramon referencias los leo cara cerdo
joy;primer cafe de la manana
joy; lbs en un mes y dias avergonzado vamos bien
anger;consejo del dia cierren el put ciclo y sean felices adorar con mucho amor les digo
disgust;madrugar no es lo mio ansioso
disgust;marico la novia de mi cunado cada vez que la veo lo unico que hace es quejarse de que el carajo no le para bolas triste amiga ese hombre no es que sirva mucho
anticipation;qpp con estos suenos que estoy teniendo avergonzado
disgust;las ganas de irme que tengo frustrado
joy;estoy re lindaaaaa implorando relajado
surprise;mi hermano ya paso a secundaria en que momento crecio tantoo miedoso
trust;planear en mi cabeza conversaciones que no van a suceder es mi pasion frustrado
sadness;para que me enferme asi loco somnoliento somnoliento somnoliento somnoliento
joy;hoy les dare el otro regalo de navidad a mis amigas adorar enamorada
disgust;menstruacion enfadado enfadado
disgust;yo acuerdo confundirme entre los nombres alberto alvaro y roberto
anger;y mi deposito no mas no me llego nunca ayer enfadado
disgust;llevo minutos con una mascarilla en el pelo xk el de historia del arte no se calla enfadado
joy;gracias por existir ser mi amigui aqui y compartir juntas este amor por los chicos mereces toda la felicidad del mundo porque tu haces felices a muchas personas espero la pases super bien hoy y disfrutes mucho tu dia implorando relajado
disgust;hoy ha habido tongo como lo del ano pasado o no frustrado
surprise;ciro ni me mira anda loco desconcertado
sadness;bueno se acabo lo que se daba frustrado
disgust;estoy enfadado con la existencia hoy exploto a la minima frustrado
surprise;oye yo pense que metanoia ya no existia y sigue vendiendo aterrado
sadness;mama mia he borrado fotosss asombrado asombrado asombrado asombrado asombrado
anticipation;manana a esta hora estoy en una camilla con un laser apuntando a mi ojo aterrado
disgust;me pongo en modo colchonero no estoy conforme con este sorteo que lo repitan enfadado
joy;me autoregale para navidad una gorra snap new era de la nba me salio un ojo de la cara pero si doy vueltas no me la compro mas estaba entre la de golden state los raptors o la de denver mi corazon fue por campazzo canasta
surprise;yo pensaba que en diciembre la gente no iba al psicologx pero ya llevo pacientes nuevxs en dias aterrado
sadness;seguire durmiendo pero tristica porque no tengo a mi chamita aqui al laito enfadado
surprise;premio record ameba el omicron es el virus que se ha propagado mas rapido que cualquier otro virus en la historia aterrado bill gates
surprise;todavia no asimilo que estamos a un par de dias para que se acabe el ano desconcertado
disgust;joder tio que puta manana mas estresante y solo son las aterrado
joy;daaaale que es el ante ultimo dia laboral bebeeeeeeeeee giratorio belleza confeti confeti
anticipation;si me toca la loteria invito a una cena a todos los que le den fav a este tweet empoderado pulgar
sadness;yo como si nada hasta que mi medico me dijo la gravedad de mi quemadura asi terminamos el ano aprobacion
trust;cena de navidad after hasta las 20am ir a trabajar a la 8am pero a que costo caminante caminante tener sueno es mental
joy;muy buenos dias comunidad twetera amanecer amanecer amanecer amanecer amanecer amanecer fieles e infieles amanecer amanecer amanecer amanecer amanecer amanecer amanecer pueblo libre y laborioso
disgust;gente con temas artisticos teneis que pagar a los artistas su tiempo vale dinero enfadado enfadado gente cuando no les va el ordenador movil oyee tu eres informatico no podrias ayudarme obviamente sin pagarte somos amiwis jeje
trust;todo bien que usted lo va a lograr aunque a veces esos bajones de la vida le hagan creer que no yo estoy aqui para apoyarle cuando usted necesite porque yo tengo la seguridad que usted puede con todo implorando relajado bengala
joy;hola amigos buenos dias como estas bendiciones un abrazo pulgar
disgust;esto me pasa por confiar en un frances enfadado
anger;re caros estan los juguetes frustrado
joy;y si te como la carita avergonzado
disgust;primera vez que porque hace calor me pongo el ambo solo sin remera abajo y ya estoy molesta maldito cuello escote v se ve todo enfadado enfadado
disgust;estoy tratando de estar mas tiempo en el sueno profundo pero con hoy es el tercer dia que duermo hrs min me quedo en el o sigo tratando de aumentar pensativo pensativo
disgust;como les rompi el culito avergonzado
surprise;tuve un sueno bn raro asombrado
anticipation;tngo dos dias para cagarme de hambre porque este ano no pienso salir fea en la foto familiar divertido divertido
disgust;los zurdos deben estar nadando en un lago de baba boric piensa en la reforma de la constitucion y entre los integrantes de la convencion constituyente hay una mujer mapuche frustrado
joy;buen diaaaa bebeeees bengala naranja hoy vuelvo a trabajar la emocion que manejo adorar relajado
joy;ya se me calento el hocico desanimado
joy;hoy veo a mi padrino y a mis primos en el cumple de la abuela adorar
joy;hoy comenzo muy bien el dia adorar
disgust;vaya por dios otro ano sin ser rica cabreado
anger;hay gente que te hace vivir un infierno pero le dice a todo el mundo que el diablo sos vos y se cree la victima del cuento impresionante desconcertado
anticipation;cuando es el cumpleanos d marta desconfiado
fear;madre mia los truenos aterrado
joy;no me dejes implorando no te dejaria por nada en el mundo implorando relajado
surprise;me acabo de enterar que the veronicas sacaron un nuevo album aterrado
disgust;dadme las felices fiestas que todavia te tiro una silla a la cabeza frustrado
joy;viajar a huaraz e ir escuchando la musica de antologia grupo hace de mi viaje mas hermoso sonriendo
disgust;mall llenos gente vuelta loca comprando celularesde ultima gama agotados calles repletas de automoviles capitalismo puro y votaron por un comunista anticapitalista y q le da rabia q la gente ocupe sus vehiculos no se si es ignorancia o ingenuidad pensativo
surprise;por que ahora tengo seguidores cara
anticipation;o final de hawkeye desconcertado
joy;aqui ha llegado ya un libro que sale en marzo y no esta ni anunciado aterrado en los deberes hechos
sadness;que espectaculo dimos anoxhe en la calle aterrado aterrado
joy;muy linda adorar
disgust;es que que es eso de las sobras como si el tiempo invertido en alguien no valiera nada si no es tu pareja no se feisimo me parece ansioso
anticipation;tengo que cocinar y no se que cocinar pero tengo ganas de papitas fritas avergonzado
disgust;por cierto que el ano pasado dije que nunca mas iba a jugar al amigo secreto frustrado
sadness; sanguchitos de desayuno de almuerzo de merienda literal llevo dos dias alimentandome a base de sanguchitos triste
sadness;hoy en dia nadie es confiable decepcionado decepcionado felices fiestas para todos relajado relajado relajado
disgust;en mamada que ocurre en mi hospi ayer la enfermera especialista del turno vespertino no me quiso entregar hasta que entrara el especialista de mi turno porque solo entre especialistas la morra tiene post tecnico desconfiado
sadness;vaya dia de locos que llevo madre mia desconcertado
sadness;todas mis ex parejas siempre confiaba con la demas gente pero no el amor de su vida como voy a creer en con el amor frustrado
disgust;si no suman que no resten pulgar
disgust;son las de la manana y mi vieja se levanto gritando se levanto re tranquila dice frustrado
joy;hace tiempo que no descansaba tanto aliviado
anticipation;los muchachos ya empezaron con la cantidad de casos nuevos en breve van a pedir cuarentena obligatoria y renta basica otra vez aterrado aterrado aterrado
disgust;q pereza la gente de ciencias q se cree superior frustrado
anger;me hincha los huevos que me dieron turno para hacerme analisis en el centenario que queda lejos de mi casa y no me atienden el telefono asi que voy a tener que ir hasta alla simplemente a averiguar que onda enfadado
disgust;aunque se madrugue hay trafico maldecir
disgust;los dias lluviosos no son festivos ya son las 00pm dormido miedoso
surprise;mi tia me desbloqueo el celular g estaba jungkook motoquerp me quede asi avergonzado avergonzado avergonzado avergonzado
disgust;como cuesta seguir trabajando asi con tantas injusticias todos ahora con cuna politica enfadado enfadado enfadado
disgust;leo escucho que bordalas ha pedido fichajes que se busca un central y un mediocentro que no se descarta un delantero que suena godin gonzalo villar etc pero hector gomez dice que es imposible fichar no sera otra mentira de hector para intoxicar verdad pensativo
disgust;no me llega el paquetito enfadado enfadado enfadado
joy;me he cambiado la fotito de perfil uoooo adorar
surprise;una pareja decide suicidarse saltando de un edificio cuando llegaron a la cima ambos contaron hasta la mujer salto pero el hombre se quedo ahi el la observo caer durante segundos y luego la vio sacar un paracaidas quien traiciono a quien frustrado
sadness;que dolor escuchar las nv de los que ya no estan con nosotros desanimado
joy;buenos dias se va al gym
joy;estoy trabajando y no traje desayuno y nada mas fue que dijera que tenia hambre para que me compraran de comer amo ser la consentida de la gente implorando relajado
sadness;como que nadie me hizo ensalada de manzana triste
joy;no me lo puedo creer me ha tocado me ha tocado seguir siendo igual de sexy otro ano mas fiesta
surprise;por fa me podrian explicar como personas que huyeron del socialismo celebran el triunfo del socialismo en el pais que llegaron de inmigrante soy un ignorante en el tema desconcertado
disgust;btw hace mas de dos anos que retrasaron minions frustrado
surprise;no tengo ninguna intencion de ser vegana en la vida pero desde hace un rato que ya me aburrio la carne roja cada vez como menos que hacer pensativo
sadness;porque no me siento feliz en mi cumpleanos decepcionado
disgust;quitaron practicamente todos los discos de ekatarina velika de spotify pulgar
joy; dias para mi cumpleanos que emocion desanimado
sadness;que linda pelicula misterio lastima que ahora no puedo parar de llorar triste
fear;eeehhh el rayo que ha caido en sevilla que ha deslumbrado todo y que ha sonado como si se cayera el cielo madre mia han retumbado los cristales como segundos aterrado
anger;llego la temporada donde la cagas como siempre frustrado adios
surprise;salga mal o no soy preciosa cara
surprise;miercoles y todavia no se que me voy a poner para navidad aterrado
joy;adivinen quien cumple anos el sabado adorar bengala
surprise;nono las unitas que se vienen haciendo mis clientas desconcertado
sadness;la verdad yo si queria todo con vos maje desanimado
disgust;me sale la barba antes que el gordo me caguen diez frustrado
joy;me aleje de xx personas y mi cabeza se siente liberada y en paz estoy rodeada de gente hermosa que esta lejisimos del puterio y las malas vibras me siento en mi mejor momento adorar bengala
disgust;de vacaciones y levantandome temprano frustrado
joy;que espectaculo las paginas con envio gratis adorar feliz
disgust;me puse a mirar los recuerdos y que bueno tierno y cargoso que soy de novio pero nadie me quiere enfadado
joy;a la chica de it's a lynx not a cat gracias por darme toda la serotonina que el sol me tiene privada adorar
anger;lpm y ahora no me puedo dormir cabreado
joy;taewoo va a debutar triste no crei el rumor pero agradezco sea cierto me gustaban los integrantea del grupo y el era muy lindo con los demas y gracioso relajado estoy feliz
surprise;e me fui a banar y mi hermana me tiro un tweet xq me meti a banar antes que ella desconfiado
joy;feliz de que mis amigas y yo lo dejamos todo para el ultimo dia y no tenemos que revender nada aprobacion
joy;acabo de ver el reel de mi ano y joder quiero llorar de lo feliz que he sido implorando relajado
anticipation;el va a ser un dia pesao pa mi pulgar
disgust;dos horas y media haciendo fila para que cuando este a personas digan que ya no hay plata pulgar
anticipation;cara 43pm kst pensamiento me vendria muy bien un buen chocolate caliente espeso
sadness;a ver como le explico yo a mis sobrinos q este ano no hay reyes xq se han olvidado el certificado covid en casa avergonzado avergonzado avergonzado
joy;yo queria un viaje para mi sola y termine conociendo a alguien increible avergonzado
sadness;fa ahora quiero aprender a maquillarme triste
surprise;leito no hizo carta de despedida agradecimiento aterrado aterrado aterrado aterrado
joy;ahora si confeti
sadness;sere el karma de muchas personas pensativo
joy;que rica la lluvia amistoso enamorada
surprise;hoy me reporto con un incremento en mis niveles de ganas de dejarlo todo y dedicarme a la bebecion sera solo diciembre o los vicios adquiridos hacia las sustancias estupefacientes pienso pensativo
joy;la navidad relajado relajado relajado relajado relajado relajado partido partido partido partido
joy;uno pensaria que cristiano ronaldo tiene tv en su cuarto avergonzado
disgust;de verdad la gente pelea por un asiento a las 7am frustrado
surprise;on live pensamiento he estado jugando mucho al tablero de ajedrez por lo que mis dedos tienen esta forma
sadness;alguien mas hoy de diciembre que no tiene nada pronto para navidad sera que quedare sin comida desconcertado
joy;que chimba parcerita notas cascos fiesta
joy;feliz cumpleanos a la mas bonita de colombia amarillo verde la tierra en la que se fundo el equipo de mis amores en la que fue creada mi alma mater en la que respiro por primera la vez el amor mio y en la que sueno con un mejor futuro gracias por tanto mi amada bucaramanga brindar cumpleanos
surprise;como va a ser el sorteo de la loteria hoy si yo no he visto ni el anuncio aterrado aterrado
surprise;la variante omicron contagia a ratas y ratones aterrado aterrado aterrado
surprise;como ese tremendo bebe estaba dentro de una panza desconcertado
sadness;aveces quisiera estar pequena y disfrutar de la navidad triste
disgust;quisiera hablar idioma gato pa decirle a mi gata que no me gustan las ratas vivas ayer la deje que durmiera conmigo y hoy me trae una frustrado
disgust;bronce si bandera ganaba una medalla de bronce en esa disciplina el cliente se ganaba un vaso de coca cola gratis aprobacion si estados unidos no llegaba al podio el cliente no ganaba nada
disgust;uhhh para que me acorde cabreado
disgust;la experiencia de dana miro para alcaldesa de guaynabo camino con el alcalde trabajo en wic su papa es pnp de clavo pasao tremendo aterrado
joy;no me lo puedo creer me ha tocado me ha tocado me ha tocado la suerte tener las tetas mas grandes de esta aplicacion billete billete bolsa bolsa confeti confeti
anger;no puedo dormir porque no puedo respirar frustrado maldetaaaaaa gripe
anticipation;amaneci como que agripado con un chorro de mocos los ojos super llorosos y diciendo soy baduel ya no se si pueda ser covid h me reporte enfermo o me presento para que no me descuenten pensativo
disgust;aterrado aterrado no me lo puedo creer me ha tocado me ha tocado me ha tocado la desgracia de estudiar en la universidad de valladolid comparte en tu muro si tu tambien
disgust;este mes esta como que muy largo no veo la hora de que se acabe ya frustrado
disgust;mira si no es mal ensenado tenia hambre y no se queria levantar a cocinar me dijo que lleve algo para comer y le lleve ahora me debes docena de empanadas con una birra frustrado
disgust;pero bo sera posible frustrado
disgust;no estaba en mis planes vacunarme de covid pero bue frustrado
anticipation;cuenta como ofensa que me traigan sobrecitos de azucar para el cafe cafe pensativo
joy;arriba jaja pense que me habian dado vacaciones me voy a santa maria maldad
trust;pegue changuita dsp de horario pulgar
disgust;la sensacion de que se te olvida algo y no saber el q maldecir
anger;que rabia lo quiero solo para mi enfadado
sadness;necesito un regalo de ultima hora aterrado
disgust;tengo muchisimo sueno pero no puedo dormir bosteso como una hipopotamo
disgust;he sonado un par de veces el ultimo mes que me despierto y vuelvo a tener miopia y astigmatismo aterrado o sea que no veo casi nada como en la epoca en la que no podia ni tomar un bano o comer si no traia lentes
anger;una semana trabajando y ya no soporto a la gente tan mal educada va a ser y encima siempre el cliente tiene la razon frustrado
anger;re podrida de sonar siempre lo mismo facial cabreado
disgust;que lindo dia y que pocas ganas de trabajar que tengo frustrado
sadness;llevo desde el jueves acostandome a las y levantandome a las al menos ya no me sentire culpable pq hoy se acaban las clases pulgar
trust;la verdad yo estoy muy ocupada y el silencio de kep1er pues no me importaba mucho pero creo q ya llega un punto en el q empezo a notar su ausencia pq hay contenido la verdad ya es preocupante pq no mucha gente es capaz de esperar tanto ansioso como digo yo voy a esperar paciente
