enojo	Debería asegurarse de que los contenidos sean aprendidos, no memorizados.
alegria	Buen profesor
enojo	entregar una mejor retroalimentaciòn de los contenidos entregados en clases.
tristeza	Buen profesor, las pocas clases que tuvo fueron buenas, captaba la atención de los estudiantes. Si hubiera sido más comprometido con su labor, su evaluación sería mucho mejor.
enojo	No me parece un profesor preparado para dar clases no explica materias, es muy monótono, no ejerce interacción con estudiantes, solo lee textos. No se preocupa de que los alumnos estén aprendiendo o no, sólo se preocupa de cumplir su hora de clases.
ninguno	no conozco a la docente
enojo	no explica muy bien
alegria	Buenas clases
ninguno	debe ser mas estricto
ninguno	bajar el nivel del ramo utiliza el tromba que es de avanzado igual que utilice larson o zill.
ninguno	Se agradece el interés de la profesora por el avance de cada uno de sus estudiantes.
ninguno	Encuentro que explica bien la materia y tiene mucho dominio del tema, pero al momento de las tareas, test y certámenes hace ejercicios mucho más difíciles y enredados que en la clase.
alegria	Docente excelente, con grandes conocimientos y ademas vocacion por enseñar
enojo	le  falta mejor trato hacia los alumnos
alegria	me encanto el taller, deberian crear mas secciones por semestre
enojo	Debe hablar más fuerte porque muchas veces no se escucha lo que dice
ninguno	Sin comentarios.
ninguno	mas al enfoque matemático con practico
tristeza	Profesora con buen carisma dentro del aula. Entrega contenidos de la asignatura de forma clara pero aún así en mi caso hubo dificultad de comprensión
alegria	me entretuve y aprendí mucho del ramo
ninguno	enfatizar mas
ninguno	excelente docente
enojo	La profesora da a conocer los contenidos de manera clara, la cual somos capaces de comprender, sin embargo se demora mucho en subir las notas de evaluaciones.
ninguno	sin comentarios
alegria	todo ok
ninguno	le falta mas motivación
enojo	falta de puntualidad en horarios de clases
enojo	No motiva a estudiar con su metodo
ninguno	Siga igual profe
ninguno	no se realizaron clases
ninguno	Buen Profesor
alegria	Muy utiles sus clases
ninguno	Buen Jefe de carrera
ninguno	Que fue primero, el huevo o la gallina?
sorpresa	Domina muy bien la asignatura, pero falta más motivación y además que sea puntual en las clases
ninguno	el contenido de la asignatura deberia estar mas enfocado a lo que realizaremos en el campo laboral y en como enseñar lo aprendido
ninguno	Se sugiere no pasar la materia de forma tan acelerada
alegria	Clases muy llamativas y agradables. Excelente manejo del contenido
ninguno	Buen profesor
ninguno	es muy bueno explicando en cada clases
enojo	no me hizo clases
alegria	Excelente profesor
ninguno	Hablar más lento
alegria	Excelente docente
alegria	excelente profesor y mejor persona.
alegria	Las clases son muy buenas y motivan al alumno a poner atencion
sorpresa	Cercania con los estudiantes
ninguno	Buenas clases
alegria	El profesor desde un principio de la asignatura intentó que el curso fuera lo más ameno posible, intengrando tanto teoría como ejercicios prácticos que hicieron de la asignatura una instancia agradable.
ninguno	utilizar formas mas didácticas para realizar la clases, hablar mas alto
enojo	Intentar no distraerse con las preguntas que le hacen mis compañeros y que lo desvían del tema principal de la clase
alegria	muy buen profesor.
ninguno	buen profesor
ninguno	buena profesora
alegria	divertida espontanea y demuestra felicidad
ninguno	Domina los contenidos. El aprendizaje no se logra hablando la hora (cada sagundo) completa de clases.
ninguno	no me hizo clases
sorpresa	Considero que en ocaciones le hace falta mas empatia con los estudiantes. Tambien considero que es imparcial para evaluar y tratar a los alumnos.
alegria	El tiempo para aplicar las evaluaciones era poco, en relación con el requerido para el desarrollo de este
ninguno	Profesor responsable
enojo	buen profesor, pero debería cambiar  la actitud de no dar permiso para salir al baño a los alumnos.
alegria	Profesor que esta siempre dispuesto a ayudar a los alumnos.
ninguno	Buen profesor, buen manejo de contenidos, en ocasiones poca claridad en la entrega, pero se entiende que es por la dificultad de la asignatura.
alegria	buen profesor
alegria	Es un muy buen profesor y didáctico a la hora de enseñar, además crea un clima de confianza y respeto en la sala de clases.
ninguno	grf lo mejor
ninguno	buen profesor
alegria	Retroalimentación de certámenes
tristeza	Opino que la clase debería ser más didáctica ya que en algunas ocaciones llega a ser aburrida
alegria	Excelente profesora
ninguno	Buen profesor
ninguno	entragar las notas a tiempo
ninguno	ampliar plazo de entregas
enojo	Debe ser puntual
ninguno	sin comentario
alegria	Alto conocimiento y dedicado a enseñar
ninguno	Excelente docente, con mucho conocimiento y muy humana
enojo	Qué los certámenes sean basados en lo que explica en clases, no de comprensión lectora.
enojo	Tratar de distribuir mejor los contenidos de las clases para no hacerlas tan densas
tristeza	Muy buen profesor, pero muy poco empático
alegria	Excelente profesor, se espera mucho de él.
enojo	Le falta saber enseñar
ninguno	Falta mejorar la empatía con los alumnos
enojo	Buen profesor pero muy exigente a la hora de evaluaciones
alegria	muy buena profesora , buena disposicion
ninguno	buen profe
enojo	por  favor cumplir los horarios de llegada
ninguno	sin comentarios
alegria	Buen profesional
tristeza	no posee oficina
ninguno	que no se enoje tan rapido
ninguno	Mejorar la manera en que expone los contenidos correspondientes a la asignatura ya que en muchas ocasionas las clases se hacían aburridas y monotonas.
ninguno	detallar mas las trabajos a evaluar.
alegria	Buenas clases
ninguno	No hay sugerencias, las clases son excelentes.
ninguno	Realice esta asignatura en terreno.
ninguno	Buena profesora
ninguno	buenas clases
enojo	Al momento de citar a revisión se demora en presentarse
tristeza	la profesora cumple con la gran mayoría de los criterios establecidos pero por otro lado podría ser un poco mas alegre y no tan seria para tener un mayor agrado al momento de ir a sus clases.
alegria	las clases eran bastante entretenidas, por tanto teníamos mas motivación para seguir asistiendo
ninguno	hacer las clases mas rapidas
alegria	muy buena profesora
alegria	Buen profe
sorpresa	Es un poco enredado para enseñar
ninguno	Más disertaciones
ninguno	buen profesor
ninguno	Profesor especializado en su asignatura resuelve dudas y ayuda a los alumnos
alegria	Excelente profesor
ninguno	buen profesor pero le falta mas dinamismo en sus clases (son un poco aburridas y monotomas)
enojo	green energy is bullshit
alegria	buen profesor
sorpresa	fue muy buena la metodologia de este semestre de implementar Test cada 15 dias
ninguno	La asignatura es esencial para lamformación del estudiante
ninguno	No tengo sugerencias
alegria	Muy clara y precisa al momento de enseñar
enojo	Especificar más la materia
ninguno	Ninguna sugerencia
enojo	Ayudante que sea decente
ninguno	Faltó entregar material biliográfico y fuentes para respaldar la materia presentada y tambien para que el alumno pudiera profundizar los temas expuestos. En lo personal, la falta de esto hizo que no tuviera plena confianza en la veracidad de la materia.
alegria	Excelente docente
alegria	es buena profesora adapta a la enfermería a la actualidad
ninguno	buen profesor
ninguno	Organizar mejor los tiempos de la asignatura en general
ninguno	los practicos son los que dejan
alegria	innovador, empatico
ninguno	no me hizo clases
sorpresa	buena disposición para enseñar
alegria	Buena profesora
alegria	El profesor siempre tuvo interés para guiarnos.
alegria	Buena docente que maneja muy bien sus contenidos
ninguno	seguir con la metodologia
alegria	Excelentes clases, buen clima en el aula y disponibilidad del profesor ante consultas.
enojo	realizar clases con mayor motivacion y dinamismo
ninguno	docente muy aplicada, me siento conforme con su labor ejercido
ninguno	Quizá debería participar de las actividades junto con los alumnos.
sorpresa	podria hacer sus clases mas entretenidas, utilizar mas evaluaciones distintas, ya sea trabajos, etc y no solo certamenes.
ninguno	Debería facilitarnos las clases o subirlas a la plataforma
ninguno	sin comentarios
tristeza	Falta motivar más a los alumnos por aprender la asignatura.
alegria	Mucha Disponibilidad para ayudar a los alumnos y muy profesional en su area
ninguno	buen profe
alegria	Buena enseñanza
alegria	Atenta, cariñosa y exigente. Le amo<3
ninguno	Profesora atenta, preocupada, solo deberia mejorar en la puntualidad
alegria	Muchas gracias
ninguno	Tener horario de consultas
ninguno	Excelente docente que genera un espacio para cada estudiante dando a conocer su conocimiento,.
ninguno	mayor organizacion
ninguno	Excelente profesional
enojo	por mi parte no le podría llamar profesor.no sabe hacer clases.sus pautas de años anteriores estaban malas.no respeta el plazo de entrega de notas.
alegria	Muy buen profesor
alegria	Buenas clases
ninguno	Excelente clase
alegria	Profesor didáctico , con grandes conocimientos , sabe transmitirlos , y empático con sus alumnos ,  ami no me gusta economía , pero su manera de enseñar hace mas digerible el aprendizaje.
ninguno	Nada que agregar, ya que fue una asignatura eventual por el censo
alegria	Buen profesor
ninguno	Sin sugerencia
ninguno	excelente profesor
ninguno	debería presentar la asignatura, así como a si mismo a la hora de comenzar el semestre, aclarando objetivos y deberes de los estudiantes
ninguno	Sería interesante presentar aplicaciones de los contenidos teóricos a los espacios terapeuticos reales. Algo como exponer relatos de experiencias en donde determinados conocimientos fueron fundamentales.
enojo	Explicar la materia con mayor claridad
sorpresa	Un poco mas dinámico
alegria	Gracias por las clases
enojo	No hubo concenso en algunos temas con el otro profesor de ramo
ninguno	Sin sugerencia
alegria	Buen profesor
alegria	Excelente docente en el área práctica
ninguno	Poco tiempo de clases con ella, no existe opinion formada.
ninguno	Buena profesora, con buena disposición para aclarar dudas
alegria	es bueno
alegria	es un excelente academico maneja muy bien la información presentada, ademas esta al dia con las tendencias actuales y requerimientos del mercado.Sus clases son muy didacticas, entretenidas y motivadoras.Siempre apoya e incentiva a sus alumnos a ser mejor.
alegria	buen profesor
ninguno	exelente profesor
sorpresa	buen profesor
alegria	Buena docente
ninguno	muy buena profesora,
enojo	al momento de hacer retroalimentación o comentarios , que sea mas empático
alegria	Docente que maneja el ramo.
alegria	Excelente profesor, mucho manejo en el ramo
ninguno	Que utilice más el proyector. Y haga más ejerciocio que materia. Todo lo demás está muy bien.
enojo	- Realizar ejercicios en clase más complejos, ya que algunos son demasiados simples.- Entregar la pauta de las tareas u otra actividad realizada.
alegria	tela la estela
tristeza	Debe ser mas asertiva
sorpresa	buen profesor, falta más dinámica, es muy pasivo
alegria	las clases son entretenidas
sorpresa	Valoro mucho la preocupación de la profesora para formar buenas educadoras de párvulos.
alegria	Buen docente
ninguno	excelente profesora, preocupada por el aprendizaje de todos los estudiantes y ademas propicia orientación adecuada  para el pronto desarrollo laboral.
ninguno	Muy bien
alegria	Ayuda con todas las consultas o preguntas a los alumnos
tristeza	Sin comentarios
ninguno	buen profesor
alegria	Muy dedicado a su trabajo.
ninguno	Tiene bien sentido del humor como para ser profesor de física.
ninguno	Excelente docente.
alegria	Profesor comprometido con su asignatura
alegria	sus clases son muy productivas
alegria	Excelente docente. utiliza múltiples recursos para que el contenido sea aprendido en totalidad, no solo refuerza lo académico sino los valores como futuros profesionales, alto dominio de los contenidos, entrega recursos que facilitan el estudio.
alegria	Buenas clases
alegria	Me encanta
alegria	excelente dominio de contenidos
alegria	Me encantan sus clases
ninguno	es una persona muy preparada, comprometida
alegria	Un 70 como docente y como persona, muy responsable y preocupada. Siga así
ninguno	no tengo sugerencias
ninguno	no sugerencias
alegria	excelente profesora, demuestra confianza frente a sus estudiantes.
ninguno	muy buen profesor , explica muy bien la materia
alegria	Muy buena profesora, con buena disposición.
enojo	discriminación
ninguno	no tengo
alegria	es muy simpatico y hace sentir confianza de poder preguntarle lo que sea
enojo	mas plazo para proyecto
alegria	Buen profesor, explica bien los contenidos, y se asegura de que los alumnos entiendan
alegria	clases muy entretenidas y completas
ninguno	Un gran profesor, sabe de lo que habla su metodología de enseñanza es certera.
alegria	Muy buenas sus clases
alegria	the best
enojo	no maneja conocimientos
ninguno	no la conozco
alegria	Excelente profesora, demuestra dominio de todo tema tratado en clases.
alegria	excelente profesora.
ninguno	dar espacios de recreo (5-10 min) en la clase mas larga
ninguno	le falta ser mas pedagógica
ninguno	Profesora
ninguno	No le interesa enseñar
sorpresa	La profesora maneja la clase correctamente
alegria	Buena profesora, sus clases son agradables.
enojo	le falta ser mas respetuoso
enojo	Clases poco didacticas
sorpresa	Que la profesora se enfoque más en ejercicios prácticos que más nos acerquen a la vida real.
alegria	El profesor siempre crea condiciones para generar el interés de todos los alumnos
ninguno	buen profe.
sorpresa	Realiza rutinas de ejercicios un poco exigentes o inadecuadas para el nivel de los estudiantes.
ninguno	tiene mucho conocimiento, pero al enseñar se complica mucho.
enojo	Falta más responsabilidad como docente
alegria	Buen profesor
ninguno	Demasiada demora en la entrega de notas, sobretodo las últimas que son las más importantes.
ninguno	No era mi profesora
alegria	muy buena profesora
enojo	debe respetar las horas de clases
sorpresa	Buena profesora, muy irresponsable.
alegria	siga asi
ninguno	Podrían ser un poco más interesantes las clases
ninguno	muy interactivas sus clases
alegria	Excelente profesora
alegria	buena profesora
alegria	genera un buen ambiente para realizar las clases
tristeza	En proceso de docente
alegria	Muy buena profesora y buena asignatura
ninguno	buen docente
alegria	es un buen profesor esta todo bien
ninguno	No hay comentarios
ninguno	Buen profesor, con la paciencia para explicar las veces que sea necesario la materia que pasa
ninguno	Clases muy completas, coherentes y creadoras de opinión crítica
alegria	crea un buen ambiente en la sala y esta siempre dispuesto a ayudar
alegria	Enseña de manera práctica y eficaz el idioma en su nivel básico
ninguno	Buen profesor, buenas formas de enseñar, nada que decir.
ninguno	Sin comentarios
ninguno	profesor comprometido con enseñar a pesar de las dificultades de los alumnos y el entorno del diseño
ninguno	Excelente docente, buen guia.
ninguno	Fue una clase nomás, nada que decir.
ninguno	no tenia clases con este profesor
alegria	Una casignatura muy completa
enojo	al ser los certámenes muy extensos, el tiempo en el cual se revisaban fue mayor a lo establecido por reglamento
alegria	Gracias por su ciencia y dedicación. Cómo crítica constructiva: si quiere que aprendamos revit, quizás la clase podría ser distinta.
ninguno	Excelente profesor
ninguno	muy expresiva
enojo	Trate de no enredarse tanto al explicar, pero buen profesor y buena disposicion
enojo	Más volumen en la voz
alegria	Buen profesor, pero en las evaluaciones consideró contenidos no revisados.
enojo	pararse y leer los ppt en absolutamente todas las clases no considero que sea un buen manejo de sus temas a tratar en cada clase.
ninguno	nada que decir
alegria	Excelente docente, muy dedicada
alegria	buenas actividades practicas que hacen entender de mejor manera las unidades
ninguno	Me gustaron sus clases
ninguno	no era mi profe
ninguno	las clases fueron muy pocas como para dar una opinión concreta sobre como enseña el docente
enojo	Se necesita ser más empático y un poco más flexible con los estudiantes
tristeza	sólo me hizo laboratorios y me gustaron casi todos excepto curaciones que creo que falto profundizar muchísimo
ninguno	Demuestra paciencia,motivación,disponibilidad y firmeza.
tristeza	Hacer clases mas didácticas y ludicas
sorpresa	Muy buen profesor. A pesar de la complejidad de la materia trataba de explicarla de manera mas sencilla.
ninguno	no se
alegria	Buena Docente
alegria	Excelente docente, la que demuestra uun interes notable por que los contenidos puedan quedar claro, incorporando en sus clases distintos tipos de metodologías para la enseñanza, no solo las tradicionales. Profesora muy organizada con todo los aspectos.
ninguno	No hay sugerencias
alegria	Excelente desempeño
alegria	Excelente profesor, muy humano
alegria	ufff que semestre jajaja
alegria	Buena metodología para enseñar
ninguno	buen profesor
enojo	Buen profesor, falta un poco de responsabilidad para subir a la fecha las notas
alegria	excelente profesora con gran disposición
ninguno	La asignatura me pareció muy interesante e importante, ya que nos prepara para estar preparados cuando nos toque interactuar con niños con capacidades diferentes.
alegria	Un excelente profesor, se da el tiempo para responder cada duda que tiene el alumno.
ninguno	muy buen profesor que siempre trata de ayudar con cualquier duda o inquietud que se tenga en la asignatura
enojo	Una asignatura que no aporta en el desarrollo y que hacer profesional de los alumnos
alegria	Buena profesora
ninguno	Todo buen
sorpresa	siga así
ninguno	correcto profesor
alegria	buen profesor
ninguno	Mas tareas
ninguno	Buena profesora
alegria	buena clase
ninguno	Exclente docente. Preocupada de motivarnos como estudiantes y promueve a una mentalidad critica y objetiva.
ninguno	Si bien las clases, son en la mayoria de participación de los alumnos, y de cooaprendizaje entre los mismos, falta que la docente realice mas clases teoricas, ya que no todos los alumnos manejan el idioma ingles al mismo nivel.
enojo	Debe modernizar su metodología de enseñar
ninguno	Excelente profesor, creaba un ambiente grato y tenia toda la disposición ante cualquier duda
alegria	Realiza bien sus clases
enojo	más comprensión para los estudiantes
alegria	Buen profesor
enojo	solo presentar las calificaciones a tiempo
enojo	Si no tiene tiempo para la clase mejor que no la imparta.
sorpresa	clases muy didácticas y entretenidas de ver
alegria	profesor cumple objetivos
alegria	Buena profesora
ninguno	Profesora muy comprometida con la asignatura.
ninguno	La docente tiene buena disponibilidad para resolver dudas
ninguno	sin comentarios y sugerencias
sorpresa	sugiero realizar mas ejercicios prácticos y  crear una identidad como profesor
alegria	Muy buena profesora
alegria	clases muy buenas y gratas. Felicitaciones.
enojo	Es un profe regular
enojo	Encuentro que se equivoca en el desarrollo de los ejercicios
enojo	Creo que el ejercicio de redibujar los planos de un edificio patrimonial no eran tan pertinentes al ramo. Mas bien nos sentimos utilizados por el fin de la publicación del libro.
alegria	Entiende las dificultades de sus alumnos
alegria	Enseña claramente, las lecturas y lo enseñado en clases es muy consecuente.
ninguno	el profesor realiza la clase, pero no asegura el entendimiento de la materia al cien porciento
alegria	buen profesor
alegria	Es un excelente Profesional, muy humano y comprometido con la salud de los pacientes.  Sólo siento que le falta pedagogía (falta simplificar lo expuesto, y organizar mejor la forma en que entrega la información)
alegria	Buen profesor
alegria	Profesor altamente recomendable.
enojo	Que aprenda a explicar
alegria	La profesora Claudia tiene una forma de enseñar muy grata
sorpresa	El profesor domina muy bien sus conocimientos, se le entiende la materia y es dinamico en sus clases
alegria	Excelente profesor
ninguno	encuentro muy bueno su modo de enseñanza
ninguno	No tengo comentarios
sorpresa	Clases mas interactivas
ninguno	No tengo sugerencias ni comentarios
ninguno	Buen profesor con buena disposición en todo aspecto
alegria	ejemplo a seguir
enojo	esta asignatura presenta muchos problemas a nivel de contenidos y organizacion de parte de  profesora Elsa Martinez
alegria	El mejor profe de inglés q he tenido
enojo	aplicar mas ejercicios prácticos en su programa
ninguno	buen profesor
alegria	bien profe siga así.
alegria	Excelente profesora
ninguno	Entregar notas con mayor antelación
alegria	excelente profesora
ninguno	Demuestra dominio en el el tema de su asignatura, sin embargo no logra satisfacer mis necesidades respecto a la asignatura
ninguno	sin sugerencias
alegria	Excelente desempeño profesor
ninguno	entrega un buen material de apoyo
ninguno	buen profesor, domina su tema
ninguno	demasiada exigencia en el momento de la evaluacion
ninguno	Mejores ppt
alegria	Muy buen profesor!! aprendí mucho sobre uso de herramientas en el computador ademas de word, excel, ppt entre otras cosas muy amable y con mucha paciencia responde todas las dudas
alegria	Muy buen docente
ninguno	Excelente profesor, demuestra que sabe el contenido.
sorpresa	Excelente profesional, faltan profesores de este standar en la escuela de trabajo social
sorpresa	el profesor no es consistente en sus respuestas sobre contenidos estudiados, dando distintas respuestas a los estudiantes para una misma pregunta. en las evaluaciones considera una definicion erronea aunque esta este definida en el libro, entre otros.
alegria	excelente profesora
alegria	Sus clases son muy importantes para futuros profesores, ya que nos demuestra y nos aconseja como va a ser en la vida escolar real y esto nos ayudará para en un futuro ser mejores profesionales.
ninguno	Mostrar mayor autoridad en la sala de clases
alegria	Muy buena profesora
alegria	muy buen profesor
ninguno	Suele no tener mucho tiempo para atención alumnos
ninguno	ninguna sugerencia
ninguno	Buen profesor, motiva a los estudiantes y genera un ambiente de confianza. Sin embargo la entrega de calificaciones es tardía.
enojo	ser mas didactico
tristeza	hacer las clases mas entretenidas
alegria	un muy buen profesor
alegria	Me gusto la forma de explicación de la materia
enojo	trabajos mas didacticos
alegria	muy buen profesor
ninguno	No hay sugerencias
alegria	buena profesora muy inteligente, con la capacidad de encantar a las alumnas con la carrera, pero seria mucho mejor sobre todo en este ramo que de mas instancias para conversar sobre las vivencias en nuestros días de practica.
ninguno	muy buenas sus clases y entretenidas
ninguno	esperamos que haga ingles IV el próximo semestre, ya que por lo que dicen mis otros compañeros respecto a la otro profesora que dicta la asignatura, no aprendieron nada durante todo el semestre, solo se dedicaban a realizar las nubes de la plataforma
enojo	Tratar de avisar cuando llegara demasiado tarde a la clase
ninguno	Muy llevado a sus ideas
ninguno	Buena técnica de aprendizaje
alegria	Explica bien
alegria	Profesor con alto conocimiento de la asignatura y grato ambiente en sus clases, lo mejor son los laboratorios donde se exponen y enseñan los diferentes tipos de rocas y sus características.
ninguno	Muy buen profesor, él debió ser el jefe de asignatura
sorpresa	Muy buen profesor, explica claramente los objetivos y contenidos, no se me ocurre una sugerencia por el momento
ninguno	no hay comentarios
ninguno	Le falta manejar más los contenidos y motivar a sus alumnos
alegria	Buena profesora y responsable con las actividades de la clase
alegria	buen profesor
alegria	Entregar a tiempo las notas para poder revisar con tiempo los certámenes.
sorpresa	Explica bien a pesar de la complejidad de la asignatura
ninguno	No hay sugerencias
alegria	explica muy bien los contenidos
alegria	Buen profesor
tristeza	totalmente en desacuerdo con que el profesor siga impartiendo algún ramo para nuestra carrera
alegria	buen profe.
ninguno	más entendimiento
ninguno	Ser mas claro y organizado en la clase
alegria	En general sus clases son interesantes y buenas
alegria	Muy buen método de enseñanza
ninguno	Muy buen profesora
alegria	tiene buena disposición al responder dudas
ninguno	la primera metodologia que uso en el curso era la mejor
enojo	más dinamismo y practica de lo que teoriza para tener una vision holistica completa de su ramo en cuestion
ninguno	Nada que sugerir, las clases son completas y bien explicadas.
ninguno	No aplica
enojo	no tanto apoyo de las diapos y más diálogo
enojo	Falta puntualidad con la entrega de calificaciones.
ninguno	mejorar tono de voz
ninguno	necsita mayor libertad para impartir contenidos
alegria	Buena disposición para atender alumnos.
alegria	excelente profesora trata todos los puntos a evaluar paso a paso
enojo	las clases deberían realizarse temprano para prestar mas atención a la asignatura
ninguno	Sin comentarios
enojo	Le falta desarrollar y profundizar las clases
alegria	Es una profesora muy buena y muy atenta de las necesidades de sus alumnos.
enojo	Mucha utilización de guías , mucha perdida de clases
alegria	excelente docente, maneja profunda y extensamente los contenidos de las clases.
ninguno	Tiene gran conocimiento de lo que enseña
ninguno	no me hiso clases
enojo	Que hable algo más fuerte y modulador... A veces no se entiende bien porque además habla muy rápido
alegria	buena metodología de enseñanza
alegria	buen profesor
ninguno	Excelente profesor y gran conocedor de la asignatura que imparte.
alegria	Excelente profesor, siempre atiende con buena disposicion, sus clases son didacticas por lo tanto capta mi atencion
ninguno	No es mi profesor
ninguno	Bibliografía complementaria
alegria	Profesor amable con sus alumnos, lo que agradaba asistir a sus clases
ninguno	Con 1 o 30 alumnos se debe realizar clases igual.
enojo	falta un poco más de compromiso con las asistencias a clases
ninguno	Siga asi
ninguno	No hay sugerencias
alegria	muy buen docente
ninguno	Clases participativas y didácticas
enojo	que realice en pizarra mas ejercicios con los cuales se pueda ver como proceder en cada ejercicio.
enojo	Docente con buena disposición, organizada para la realización de clases. Se sugiere horarios establecidos para la corrección de certámenes en esta asignatura.
alegria	Muy buena profesional y profesora .
ninguno	Los jitts no sirven
alegria	Buen profesor
sorpresa	Explica muy bien los contenidos, lo único que me hacia sentir incomoda era que las clases las terminaba el ayudante a veces.
alegria	Profesora muy clara al momento de explicar una idea o concepto.
ninguno	nada que decir
ninguno	Falta interacción en sus clases
alegria	Excelente Profesora
alegria	Buena docente
alegria	muy entretenida la clase
ninguno	Falta que sus clases sean mas dinámicas
alegria	Excelente docente explica muy bien y se preocupa de que cada uno aprenda
alegria	todo ok
sorpresa	Ninguna sugerencia.
ninguno	La profesora es muy puntual, atenta, cercana, responsable, respetuosa y tiene mucho dominio sobre la materia.
ninguno	sin comentarios
ninguno	Todo bien
asco	podria ser mas imparcial en sus enseñanzas
enojo	que explique mejor en clases, aveces no se le entiende nada de lo que él dice
enojo	habla como metralleta pero los power apañan :like:
ninguno	Todo bien
ninguno	un poco serio.
alegria	buen profesor
alegria	Muy buen profesor
alegria	deberia impartir siempre el ramo de econometria este profesor!!
enojo	Podría ser más flexible para modificar fecha en los test que sólo valen un 2,5% cada uno
alegria	buen profesor
enojo	Como sugerencia podría decir que quizás debería trabajar en otra cosa y no como profesora, para ser profesora de calidad en una universidad tan prestigiosa, primero debe asistir a clases, mostrar algo de compromiso y pasión por su trabajo. Una verguenza
alegria	buen profesor
ninguno	exelente profesor sigua asi
alegria	gran entrega en su trabajo
alegria	muy buen profesor
alegria	buen profesor
ninguno	Exelente profesora de orientacion
sorpresa	muy comprometido
ninguno	Comenzar las clases puntualmente.
ninguno	excelente profesor
ninguno	buen profesor
ninguno	escuche opiniones sobre su ramo.
alegria	clases teoricas y practicas motivadoras
alegria	Genera un ambiente grato y de confianza
alegria	su método de enseñanza es muy efectivo
sorpresa	excelente profesor con el cual se crea un ambiente muy grato en sus clases, incita a la participación de los alumnos en su clase.
ninguno	Sin comentarios
ninguno	Profesor dinámico
ninguno	buena profesora
ninguno	espero que este segundo semestre sea igual como lo fue en el primero
ninguno	Muy bueno
alegria	Mejorar el tiempo de entrega de evaluaciones
alegria	Buen profesor
ninguno	Buen profesor, quizá si aplicara otros instrumentos de aprendizaje los alumnos tendrían mas interés en participar.
alegria	buena profesora, clara en sus explicaciones,puntual con entrega de notas
alegria	Gracias por lo enseñado profesora
ninguno	Buen profesor
ninguno	Falta dominio de tema
alegria	una profesora impecable
sorpresa	siempre me gusto asistir a sus clases, por el motivo de que el porfesor sabia llevar bien sus clases y con esto hacia que el estudiantado pudiera estudiar con mas ganas su materia.
ninguno	Profesor muy metódico
alegria	buen profesor
alegria	Me gusta la metodología de las clases, y cumple al pie de la letra con los acuerdo de reuniones
alegria	Buena docente
alegria	Muy clara al momento de exponer la clase, dispuesta a responder todas las dudas.
alegria	Un muy buen profesor
ninguno	nada que decir
enojo	como sugerencia que sea mas cercana con los alumnos
ninguno	Sin Comentarios
alegria	Buena docente, con disposición y conocimiento de la asignatura.
sorpresa	Excelente profesor, buena didactica para realizar las clases
alegria	Muy buena profesor. Aprendi ingles gracias a su buen uso de la tecnologia
tristeza	Lamentablemente no me pudo hacer clases este semestre por lisencia medica
enojo	criterio de evaluacion
tristeza	podria hacer que los estudiantes participen mas en el desarrollo de ejercicios
enojo	Si quiere considerar asistencia como requisito para rendir certámenes, debería también recuperar las clases que suspende
ninguno	Profesora que se destaca por su buena voluntad y disposición al momento de responder dudas dentro o fuera del horario de clases. Además muy preocupada por que todos aprendamos.
alegria	excelente profesora
alegria	Maneja bien el tema
enojo	Falta mas teoria
enojo	No permite revisar todas las evaluaciones. En los laboratorios de soldadura evaluó como si fuéramos soldadores profesionales lo en 80 minutos es muy difícil deconseguir
ninguno	supo sobrellevar al grupo y beneficiarle
alegria	Excelente profesor, demuestra de muy buena manera su total manejo de los conocimientos que nos entrega y lo hace de la mejor manera.
alegria	Profesor con muy buena disposición para enseñar y responder consultas
